Version;ID;Gender;Age;Education;Nationality;Residence;Income;Clothes;JeansFreq;JeansPay;ConcernEnv;ConcernSwt;Skepticism;Question;Price1;Origin1;Fiber1;Wash1;Dry1;Env1;Labor1;EnvLabor1;Price2;Origin2;Fiber2;Wash2;Dry2;Env2;Labor2;EnvLabor2;Choice
1;33;1;24;3;1;1;15000;50;1;75;6.833333333;4.4;5.5;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;2
1;33;1;24;3;1;1;15000;50;1;75;6.833333333;4.4;5.5;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;33;1;24;3;1;1;15000;50;1;75;6.833333333;4.4;5.5;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;33;1;24;3;1;1;15000;50;1;75;6.833333333;4.4;5.5;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;2
1;33;1;24;3;1;1;15000;50;1;75;6.833333333;4.4;5.5;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;1
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;2
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;1
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;1
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;2
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;1
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;34;1;27;4;0;1;5000;10;0;15;6.5;6;2.75;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;1
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;2
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;3
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;35;1;29;3;1;1;5000;90;1;55;7;5;3.75;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;3
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;3
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;36;0;22;3;1;1;5000;10;0;35;6.833333333;6.4;3.5;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;3
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;1
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;3
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;37;1;26;4;1;1;15000;30;0;25;4.833333333;3.8;3;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;3
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;1
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;3
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;38;0;29;4;0;0;5000;10;0;45;7;4.8;3.25;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;2
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;3
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;2
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;39;0;27;4;1;1;5000;10;0;35;6.833333333;5.8;5.75;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;40;0;21;3;0;1;5000;50;1;35;5.166666667;4.6;6.75;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;3
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;2
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;1
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;3
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;1
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;3
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;41;0;35;3;0;1;45000;30;1;25;6.833333333;3.2;3;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;42;1;23;4;0;1;5000;10;0;25;7;6.6;4.5;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;3
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;1
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;3
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;2
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;43;0;21;3;0;1;5000;10;1;45;6.833333333;4;5.25;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;3
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;44;0;34;4;1;1;35000;30;0;25;6.666666667;6.2;5;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;2
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;2
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;2
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;2
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;2
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;3
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;3
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;45;0;21;3;0;1;5000;30;1;25;5;5.6;5.25;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;3
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;1
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;1
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;2
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;1
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;1
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;2
1;46;0;30;5;0;0;5000;30;1;25;6.5;5.2;4.75;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;1
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;1
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;1
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;1
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;2
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;1
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;2
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;47;1;40;3;1;1;35000;70;1;65;5.666666667;7;5;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;1
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;1
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;2
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;1
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;3
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;1
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
1;48;0;26;4;0;1;25000;90;1;15;7;6.6;4.25;12;60;1;1;1;1;4;4;8;40;0;0;0;1;4;3;7;2
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;1;60;0;1;1;1;3;1;4;40;0;0;1;0;1;4;5;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;2;30;1;1;1;1;2;1;3;50;0;0;0;1;2;2;4;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;3;50;0;0;0;1;2;2;4;60;1;1;0;0;1;3;4;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;4;30;0;1;0;0;4;3;7;40;1;0;0;1;3;2;5;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;5;50;1;0;1;0;4;4;8;30;1;1;0;0;3;2;5;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;6;60;0;1;0;0;2;2;4;30;0;0;0;0;1;1;2;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;7;30;1;0;0;0;2;4;6;50;0;1;1;0;2;3;5;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;8;60;0;0;0;0;3;4;7;50;0;0;1;0;3;1;4;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;9;30;0;0;1;1;4;2;6;40;1;1;1;0;3;3;6;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;10;40;1;1;1;0;3;3;6;60;1;0;0;0;4;1;5;3
1;49;0;26;4;1;1;35000;30;0;95;6;6.4;5.25;11;40;0;1;0;1;1;1;2;40;1;0;1;0;2;1;3;3
